,hour_of_day,country,device_type,login_success,sessions_per_hour
3644,18,UK,desktop,True,0
3645,8,UK,desktop,True,6
3646,13,UK,desktop,True,2
3647,12,US,desktop,True,5
3648,16,CA,mobile,True,2
3649,23,US,desktop,True,5
3650,18,US,mobile,True,3
3651,11,UK,mobile,True,4
3652,19,US,mobile,False,2
3653,8,UK,mobile,True,5
3654,2,US,mobile,True,1
3655,8,UK,tablet,True,3
3656,10,UK,mobile,True,4
3657,14,US,mobile,True,1
3658,16,US,mobile,True,1
3659,21,FR,mobile,False,2
3660,13,UK,desktop,True,4
3661,13,UK,mobile,True,1
3662,4,US,desktop,True,6
3663,2,UK,desktop,True,7
3664,15,UK,mobile,True,4
3665,12,UK,desktop,True,6
3666,19,CA,mobile,True,2
3667,8,US,mobile,False,3
3668,1,US,desktop,False,7
3669,12,DE,desktop,False,5
3670,9,FR,mobile,True,2
3671,3,US,mobile,False,4
3672,18,UK,mobile,True,2
3673,7,US,mobile,True,4
3674,16,US,tablet,True,1
3675,9,US,mobile,True,2
3676,8,US,mobile,False,4
3677,11,CA,desktop,True,2
3678,19,UK,mobile,True,2
3679,11,US,mobile,True,7
3680,18,US,desktop,True,7
3681,7,DE,desktop,True,3
3682,18,US,desktop,True,2
3683,9,CA,mobile,True,3
3684,17,US,desktop,True,4
3685,15,UK,mobile,True,2
3686,21,US,mobile,True,4
3687,11,US,tablet,True,2
3688,5,US,mobile,True,2
3689,0,US,desktop,True,1
3690,19,UK,mobile,True,3
3691,14,CA,mobile,True,1
3692,18,US,desktop,True,2
3693,9,US,mobile,True,2
3694,10,UK,desktop,True,7
3695,2,CA,mobile,True,4
3696,22,AU,desktop,True,2
3697,17,UK,mobile,True,2
3698,21,UK,mobile,True,1
3699,9,UK,mobile,True,9
3700,16,FR,desktop,True,4
3701,17,DE,desktop,True,8
3702,10,US,desktop,True,4
3703,19,US,mobile,True,3
3704,21,US,mobile,True,4
3705,20,UK,mobile,True,5
3706,18,CA,mobile,True,2
3707,9,UK,mobile,True,2
3708,9,US,tablet,False,2
3709,22,CA,desktop,True,3
3710,0,DE,mobile,True,7
3711,18,US,mobile,True,2
3712,18,CA,desktop,False,4
3713,16,UK,mobile,True,5
3714,23,FR,mobile,True,5
3715,10,DE,mobile,True,1
3716,10,UK,mobile,True,5
3717,5,CA,desktop,True,7
3718,12,FR,mobile,True,2
3719,9,UK,mobile,True,4
3720,10,US,mobile,True,5
3721,19,DE,desktop,True,3
3722,21,US,mobile,False,3
3723,8,US,mobile,True,3
3724,11,FR,desktop,True,2
3725,21,CA,tablet,True,1
3726,5,UK,tablet,True,1
3727,6,US,desktop,True,6
3728,8,US,mobile,True,5
3729,16,US,mobile,True,3
3730,8,US,mobile,True,3
3731,22,CA,mobile,True,2
3732,12,US,tablet,True,1
3733,13,UK,desktop,True,4
3734,9,US,desktop,True,8
3735,13,AU,mobile,True,2
3736,17,US,desktop,True,6
3737,18,US,desktop,True,5
3738,18,US,mobile,True,2
3739,15,UK,desktop,True,4
3740,20,UK,mobile,True,3
3741,19,UK,mobile,True,4
3742,18,UK,desktop,True,2
3743,4,US,desktop,False,7
3744,0,UK,mobile,True,5
3745,9,UK,mobile,True,2
3746,17,US,tablet,True,3
3747,12,US,desktop,True,10
3748,12,US,desktop,True,5
3749,20,US,mobile,True,5
3750,20,CA,mobile,True,3
3751,20,US,mobile,True,4
3752,10,US,mobile,True,2
3753,17,US,mobile,True,1
3754,9,AU,mobile,True,3
3755,8,FR,mobile,True,3
3756,8,US,mobile,True,5
3757,10,US,desktop,True,6
3758,12,US,mobile,True,1
3759,19,UK,mobile,True,2
3760,7,US,mobile,True,6
3761,18,CA,mobile,True,1
3762,14,UK,mobile,True,3
3763,9,FR,tablet,True,2
3764,13,US,desktop,True,4
3765,10,DE,mobile,True,4
3766,16,DE,mobile,True,5
3767,12,US,mobile,True,2
3768,8,US,desktop,True,11
3769,7,US,mobile,True,1
3770,14,US,mobile,True,3
3771,20,US,desktop,True,3
3772,10,UK,desktop,True,1
3773,18,UK,desktop,True,11
3774,17,FR,desktop,True,6
3775,21,US,desktop,True,4
3776,19,AU,mobile,True,4
3777,15,US,mobile,True,3
3778,17,DE,desktop,True,6
3779,20,US,desktop,True,7
3780,11,US,tablet,True,4
3781,10,FR,mobile,True,1
3782,0,US,mobile,True,6
3783,19,CA,mobile,True,1
3784,19,UK,mobile,True,2
3785,6,UK,mobile,True,2
3786,15,UK,desktop,True,7
3787,13,CA,mobile,True,4
3788,7,US,desktop,False,5
3789,23,CA,desktop,True,4
3790,9,FR,mobile,True,2
3791,5,US,mobile,True,3
3792,16,US,desktop,True,3
3793,18,CA,desktop,False,7
3794,2,UK,desktop,True,2
3795,17,UK,desktop,True,6
3796,14,US,tablet,True,1
3797,6,UK,mobile,True,3
3798,8,US,desktop,True,8
3799,15,UK,desktop,False,4
3800,10,DE,desktop,True,5
3801,21,US,mobile,True,2
3802,19,UK,tablet,True,1
3803,23,AU,mobile,True,2
3804,9,CA,desktop,True,4
3805,22,DE,mobile,True,2
3806,12,UK,mobile,False,0
3807,10,DE,mobile,True,1
3808,4,US,mobile,True,2
3809,4,US,mobile,True,5
3810,17,US,desktop,True,5
3811,12,UK,mobile,False,4
3812,9,DE,mobile,True,2
3813,16,US,mobile,True,3
3814,9,CA,mobile,True,1
3815,15,CA,mobile,True,0
3816,11,UK,mobile,True,0
3817,19,US,mobile,True,3
3818,19,UK,desktop,True,9
3819,13,US,mobile,True,4
3820,11,US,mobile,False,1
3821,11,AU,mobile,True,4
3822,19,US,tablet,True,1
3823,10,US,mobile,True,1
3824,8,FR,mobile,True,1
3825,6,US,mobile,True,3
3826,13,CA,mobile,True,1
3827,13,US,mobile,True,4
3828,19,US,mobile,True,3
3829,9,US,mobile,True,5
3830,11,US,mobile,True,1
3831,19,UK,mobile,True,5
3832,19,CA,desktop,True,8
3833,11,UK,tablet,True,0
3834,12,FR,mobile,True,2
3835,10,US,desktop,True,4
3836,21,UK,tablet,True,2
3837,7,UK,desktop,True,4
3838,21,FR,mobile,True,2
3839,17,US,desktop,True,2
3840,14,UK,mobile,True,2
3841,2,FR,mobile,False,3
3842,13,US,mobile,True,4
3843,12,FR,mobile,True,5
3844,8,US,mobile,True,1
3845,17,CA,mobile,True,4
3846,22,FR,desktop,True,6
3847,15,CA,mobile,True,7
3848,18,UK,mobile,False,3
3849,5,US,mobile,True,4
3850,12,FR,mobile,False,3
3851,7,UK,mobile,True,6
3852,16,US,tablet,True,1
3853,21,CA,mobile,True,1
3854,17,UK,mobile,True,2
3855,5,US,desktop,True,3
3856,11,US,mobile,True,1
3857,15,US,desktop,False,9
3858,12,UK,mobile,True,2
3859,19,CA,mobile,True,2
3860,19,UK,mobile,True,4
3861,16,DE,mobile,True,2
3862,11,FR,mobile,True,2
3863,9,CA,desktop,True,5
3864,6,US,desktop,True,3
3865,11,CA,desktop,True,4
3866,12,UK,desktop,True,4
3867,17,UK,mobile,True,4
3868,17,CA,desktop,True,6
3869,5,US,mobile,True,3
3870,11,FR,desktop,True,5
3871,8,US,mobile,True,0
3872,8,CA,desktop,True,4
3873,19,US,desktop,True,8
3874,3,FR,mobile,True,6
3875,12,US,mobile,True,4
3876,8,US,mobile,True,2
3877,20,US,mobile,False,3
3878,15,US,desktop,True,5
3879,9,US,tablet,True,2
3880,13,UK,mobile,True,1
3881,18,UK,mobile,True,3
3882,22,US,desktop,True,2
3883,9,US,mobile,True,6
3884,20,DE,mobile,True,1
3885,21,CA,desktop,True,6
3886,21,CA,desktop,True,4
3887,16,CA,mobile,True,2
3888,16,US,mobile,True,5
3889,12,US,desktop,True,6
3890,18,US,desktop,True,3
3891,14,DE,desktop,True,5
3892,17,AU,mobile,True,2
3893,12,UK,desktop,True,7
3894,18,US,mobile,True,2
3895,19,US,desktop,True,6
3896,7,US,mobile,True,2
3897,19,UK,mobile,True,2
3898,14,US,tablet,True,1
3899,19,FR,mobile,True,3
3900,12,US,mobile,True,1
3901,11,FR,desktop,True,6
3902,21,DE,desktop,True,1
3903,9,DE,desktop,True,2
3904,19,CA,mobile,True,1
3905,13,CA,mobile,True,3
3906,14,CA,desktop,True,6
3907,10,CA,mobile,True,2
3908,15,UK,desktop,True,6
3909,10,AU,mobile,True,3
3910,2,CA,desktop,True,7
3911,9,DE,mobile,True,3
3912,0,FR,mobile,False,3
3913,22,US,desktop,True,7
3914,22,US,mobile,True,2
3915,11,UK,desktop,True,5
3916,18,UK,desktop,True,4
3917,10,DE,desktop,True,4
3918,17,UK,desktop,True,6
3919,19,UK,mobile,False,4
3920,21,UK,mobile,True,3
3921,12,US,mobile,True,1
3922,19,CA,mobile,True,3
3923,9,DE,mobile,True,5
3924,23,US,mobile,True,5
3925,1,UK,mobile,True,3
3926,16,UK,mobile,True,4
3927,17,US,mobile,True,5
3928,17,US,desktop,True,3
3929,7,AU,mobile,True,3
3930,21,US,mobile,True,0
3931,8,US,desktop,True,9
3932,16,US,mobile,True,3
3933,9,CA,tablet,True,1
3934,10,CA,desktop,True,12
3935,14,CA,mobile,True,1
3936,12,US,desktop,True,3
3937,8,FR,desktop,True,4
3938,8,US,mobile,True,1
3939,12,US,desktop,True,2
3940,18,UK,mobile,True,3
3941,20,US,mobile,True,2
3942,6,FR,mobile,True,2
3943,11,FR,mobile,True,6
3944,6,US,mobile,True,3
3945,0,FR,desktop,False,3
3946,17,DE,mobile,True,3
3947,16,FR,mobile,True,0
3948,8,US,mobile,True,3
3949,9,UK,desktop,True,3
3950,1,US,tablet,False,2
3951,19,DE,desktop,True,1
3952,22,US,tablet,True,2
3953,7,UK,desktop,True,3
3954,9,US,tablet,True,3
3955,20,US,desktop,True,3
3956,21,CA,mobile,True,5
3957,12,FR,mobile,True,4
3958,4,CA,desktop,True,6
3959,2,FR,mobile,True,5
3960,15,US,mobile,True,0
3961,11,UK,mobile,True,3
3962,1,UK,desktop,True,8
3963,15,US,mobile,True,4
3964,0,UK,desktop,True,7
3965,19,CA,desktop,True,7
3966,10,UK,tablet,True,1
3967,3,CA,desktop,True,8
3968,15,UK,desktop,True,4
3969,11,US,mobile,True,2
3970,22,US,mobile,True,1
3971,14,UK,mobile,True,1
3972,9,US,desktop,True,6
3973,18,US,desktop,True,4
3974,9,UK,desktop,True,6
3975,20,UK,mobile,True,5
3976,11,US,mobile,True,3
3977,14,CA,mobile,True,3
3978,4,CA,mobile,True,1
3979,12,US,mobile,True,1
3980,19,DE,mobile,True,0
3981,19,CA,desktop,True,3
3982,9,CA,mobile,True,3
3983,9,UK,mobile,True,2
3984,19,US,tablet,True,1
3985,21,CA,mobile,True,4
3986,6,US,mobile,True,4
3987,12,FR,mobile,True,0
3988,10,DE,mobile,True,0
3989,20,UK,mobile,True,6
3990,6,US,mobile,True,6
3991,9,US,mobile,True,3
3992,18,US,mobile,True,0
3993,4,UK,mobile,True,5
3994,13,US,desktop,True,5
3995,12,UK,mobile,True,3
3996,10,US,desktop,True,4
3997,11,AU,mobile,True,2
3998,14,US,mobile,True,4
3999,8,FR,desktop,True,6
4000,15,FR,mobile,True,0
4001,19,UK,mobile,True,4
4002,18,CA,desktop,True,4
4003,8,UK,mobile,True,1
4004,7,CA,desktop,True,3
4005,9,US,desktop,True,2
4006,11,US,mobile,True,6
4007,12,UK,mobile,True,3
4008,17,UK,mobile,True,4
4009,4,UK,tablet,True,2
4010,2,US,desktop,True,2
4011,11,US,desktop,True,6
4012,17,US,mobile,True,3
4013,8,US,desktop,True,6
4014,17,US,mobile,True,2
4015,9,US,mobile,True,4
4016,20,US,desktop,True,3
4017,20,DE,mobile,True,4
4018,10,US,tablet,True,2
4019,9,CA,mobile,True,3
4020,12,US,desktop,True,2
4021,9,FR,mobile,True,5
4022,17,UK,mobile,True,3
4023,19,US,mobile,True,2
4024,17,UK,mobile,True,4
4025,19,US,mobile,True,1
4026,11,UK,desktop,True,5
4027,8,US,mobile,True,3
4028,18,AU,mobile,True,3
4029,11,UK,mobile,True,3
4030,17,US,mobile,True,4
4031,9,CA,desktop,True,4
4032,6,US,desktop,True,4
4033,23,DE,mobile,True,0
4034,8,UK,mobile,True,2
4035,23,CA,desktop,True,4
4036,22,US,mobile,True,5
4037,19,DE,mobile,True,8
4038,17,CA,mobile,True,4
4039,15,US,mobile,True,2
4040,20,US,mobile,True,3
4041,9,US,mobile,True,4
4042,13,AU,desktop,True,4
4043,16,US,mobile,True,2
4044,12,UK,mobile,True,5
4045,12,US,mobile,True,4
4046,10,US,mobile,True,5
4047,15,UK,mobile,True,3
4048,20,AU,desktop,True,3
4049,8,UK,mobile,True,3
4050,21,DE,desktop,True,4
4051,17,UK,mobile,True,5
4052,19,US,desktop,False,5
4053,15,US,mobile,True,4
4054,18,UK,mobile,True,3
4055,0,AU,desktop,False,7
4056,19,FR,mobile,True,1
4057,3,US,desktop,True,3
4058,20,US,mobile,True,1
4059,23,US,tablet,True,4
4060,10,FR,desktop,True,5
4061,9,FR,tablet,True,3
4062,18,DE,mobile,True,5
4063,9,US,mobile,True,2
4064,20,UK,desktop,True,3
4065,6,UK,desktop,True,11
4066,7,US,tablet,True,3
4067,22,UK,mobile,True,2
4068,17,US,desktop,True,7
4069,19,US,mobile,True,4
4070,10,FR,mobile,True,2
4071,17,DE,mobile,True,5
4072,16,UK,mobile,True,2
4073,16,UK,desktop,True,4
4074,17,US,mobile,True,2
4075,15,CA,desktop,True,3
4076,12,DE,mobile,True,2
4077,9,DE,mobile,True,2
4078,18,CA,mobile,True,6
4079,9,US,mobile,True,2
4080,17,US,mobile,True,4
4081,9,UK,desktop,True,7
4082,16,US,tablet,True,2
4083,18,DE,mobile,True,6
4084,9,US,mobile,True,2
4085,4,US,mobile,True,2
4086,7,US,desktop,True,7
4087,16,AU,mobile,True,3
4088,19,US,mobile,True,5
4089,3,CA,mobile,True,3
4090,18,UK,tablet,True,0
4091,10,US,mobile,True,0
4092,13,UK,mobile,True,1
4093,21,CA,tablet,True,1
4094,10,UK,desktop,True,4
4095,13,FR,desktop,True,8
4096,0,US,mobile,True,1
4097,6,US,tablet,True,4
4098,9,FR,desktop,True,2
4099,1,US,desktop,True,7
4100,16,UK,desktop,True,3
4101,12,DE,desktop,True,3
4102,14,US,mobile,True,1
4103,8,CA,mobile,True,1
4104,10,US,desktop,True,4
4105,17,US,mobile,True,3
4106,22,US,mobile,True,2
4107,4,DE,mobile,True,4
4108,20,US,desktop,False,5
4109,15,CA,mobile,True,1
4110,15,FR,desktop,True,5
4111,13,UK,desktop,True,9
4112,5,UK,mobile,True,3
4113,6,UK,mobile,True,4
4114,16,US,mobile,True,5
4115,10,UK,mobile,True,3
4116,21,CA,mobile,True,4
4117,12,AU,mobile,True,2
4118,7,FR,tablet,True,2
4119,18,FR,mobile,True,1
4120,10,FR,desktop,True,2
4121,14,UK,mobile,True,2
4122,17,CA,desktop,True,2
4123,20,FR,mobile,False,2
4124,19,US,desktop,True,9
4125,17,AU,desktop,True,1
4126,17,UK,desktop,True,8
4127,21,CA,mobile,True,5
4128,10,CA,desktop,False,4
4129,0,AU,mobile,True,3
4130,9,US,mobile,True,5
4131,9,CA,mobile,True,2
4132,17,UK,mobile,True,4
4133,16,US,mobile,True,2
4134,16,DE,desktop,True,5
4135,0,UK,mobile,True,1
4136,18,CA,mobile,True,6
4137,10,US,mobile,True,2
4138,17,UK,desktop,True,7
4139,15,CA,mobile,True,4
4140,10,UK,mobile,False,3
4141,7,US,desktop,True,6
4142,6,AU,mobile,True,3
4143,19,UK,mobile,True,4
4144,21,CA,mobile,True,4
4145,17,UK,desktop,True,5
4146,6,US,desktop,True,2
4147,12,UK,mobile,True,3
4148,18,UK,mobile,True,2
4149,18,UK,mobile,True,2
4150,7,UK,desktop,True,3
4151,0,UK,desktop,True,7
4152,18,US,mobile,True,5
4153,11,UK,mobile,True,1
4154,9,US,desktop,False,4
4155,0,US,desktop,True,5
4156,14,FR,desktop,True,9
4157,20,CA,desktop,True,4
4158,22,CA,desktop,True,6
4159,15,UK,mobile,True,1
4160,14,FR,mobile,True,3
4161,6,CA,mobile,True,4
4162,14,DE,desktop,True,9
4163,11,US,mobile,True,4
4164,16,AU,mobile,True,3
4165,11,DE,mobile,True,4
4166,9,FR,mobile,True,3
4167,6,US,desktop,True,7
4168,10,US,mobile,True,2
4169,6,US,mobile,True,3
4170,8,US,desktop,True,3
4171,23,FR,mobile,True,2
4172,12,US,desktop,True,3
4173,14,US,desktop,True,7
4174,20,US,desktop,True,6
4175,23,US,desktop,True,6
4176,15,US,mobile,True,5
4177,19,DE,mobile,True,4
4178,10,UK,mobile,True,5
4179,10,US,mobile,True,3
4180,12,UK,mobile,True,4
4181,17,UK,mobile,True,3
4182,17,US,desktop,True,6
4183,10,CA,mobile,False,1
4184,7,CA,mobile,True,2
4185,16,CA,mobile,True,2
4186,7,CA,mobile,True,2
4187,15,US,tablet,True,3
4188,17,AU,mobile,True,4
4189,18,DE,desktop,True,5
4190,18,FR,mobile,True,3
4191,20,US,mobile,False,2
4192,13,FR,mobile,True,2
4193,18,DE,desktop,True,3
4194,16,DE,mobile,True,0
4195,8,US,mobile,False,2
4196,1,CA,mobile,True,3
4197,9,AU,desktop,True,8
4198,12,CA,desktop,True,3
4199,16,UK,mobile,True,1
4200,19,FR,mobile,True,1
4201,8,UK,desktop,True,9
4202,7,UK,desktop,True,3
4203,22,UK,desktop,True,3
4204,6,FR,desktop,True,3
4205,13,US,desktop,True,6
4206,15,UK,mobile,False,0
4207,14,CA,desktop,False,3
4208,6,DE,desktop,True,2
4209,4,UK,mobile,False,4
4210,6,FR,mobile,True,1
4211,15,FR,tablet,True,1
4212,14,US,mobile,True,1
4213,9,UK,desktop,True,5
4214,16,US,mobile,True,5
4215,19,US,mobile,True,2
4216,3,UK,mobile,True,2
4217,13,FR,mobile,True,4
4218,17,DE,mobile,True,3
4219,9,US,mobile,True,1
4220,10,US,desktop,True,4
4221,16,UK,tablet,False,1
4222,20,UK,mobile,True,5
4223,19,US,mobile,False,5
4224,15,FR,mobile,True,2
4225,18,FR,mobile,True,2
4226,11,UK,mobile,True,5
4227,17,FR,mobile,True,4
4228,13,US,mobile,True,5
4229,8,CA,mobile,True,3
4230,18,UK,mobile,True,2
4231,15,US,desktop,True,5
4232,11,FR,mobile,True,2
4233,21,UK,desktop,True,4
4234,1,CA,desktop,True,1
4235,10,US,tablet,True,1
4236,4,US,desktop,True,5
4237,18,US,mobile,True,6
4238,18,UK,mobile,True,6
4239,10,CA,mobile,True,4
4240,17,US,desktop,True,8
4241,11,CA,desktop,True,7
4242,18,CA,desktop,True,4
4243,12,CA,mobile,True,1
4244,12,UK,desktop,False,4
4245,21,FR,mobile,False,2
4246,9,UK,mobile,True,2
4247,7,UK,desktop,True,3
4248,15,US,mobile,False,2
4249,22,US,tablet,True,3
4250,11,US,mobile,True,5
4251,5,CA,desktop,True,13
4252,10,US,mobile,True,2
4253,13,US,desktop,True,6
4254,8,DE,desktop,True,4
4255,17,US,desktop,True,2
4256,23,US,mobile,True,1
4257,12,US,desktop,True,6
4258,11,DE,mobile,True,8
4259,12,US,mobile,True,6
4260,7,UK,mobile,True,1
4261,20,UK,desktop,False,10
4262,12,CA,mobile,True,5
4263,11,CA,desktop,True,6
4264,17,DE,desktop,True,5
4265,12,US,mobile,True,1
4266,17,US,desktop,True,4
4267,5,US,mobile,True,4
4268,19,US,desktop,True,5
4269,21,US,mobile,True,0
4270,17,US,mobile,True,2
4271,22,UK,mobile,False,0
4272,8,CA,mobile,True,3
4273,13,US,mobile,True,2
4274,16,CA,mobile,True,2
4275,15,US,mobile,True,2
4276,12,US,mobile,True,5
4277,10,UK,mobile,True,6
4278,7,US,desktop,True,5
4279,11,US,mobile,True,5
4280,8,UK,desktop,True,6
4281,18,FR,desktop,False,8
4282,8,CA,desktop,True,5
4283,4,US,desktop,True,2
4284,15,DE,mobile,True,3
4285,16,CA,desktop,True,8
4286,20,CA,mobile,True,4
4287,15,DE,desktop,True,5
4288,10,UK,desktop,True,5
4289,19,US,mobile,True,1
4290,14,UK,desktop,True,4
4291,5,UK,mobile,False,3
4292,15,UK,mobile,True,2
4293,20,UK,mobile,True,2
4294,11,FR,desktop,False,5
4295,10,FR,desktop,True,6
4296,7,FR,desktop,True,5
4297,8,DE,mobile,True,5
4298,12,FR,mobile,True,5
4299,16,US,desktop,True,3
4300,6,US,mobile,True,3
4301,21,UK,desktop,True,6
4302,18,DE,mobile,False,4
4303,15,UK,mobile,True,3
4304,19,CA,mobile,True,4
4305,6,US,desktop,True,6
4306,13,US,mobile,True,9
4307,16,CA,mobile,True,5
4308,19,US,mobile,True,2
4309,19,US,mobile,True,2
4310,9,US,mobile,True,1
4311,21,US,mobile,True,3
4312,7,CA,desktop,True,2
4313,20,US,mobile,True,5
4314,22,UK,desktop,True,7
4315,8,US,desktop,False,7
4316,18,DE,mobile,True,4
4317,3,US,mobile,False,2
4318,12,CA,desktop,False,3
4319,14,CA,mobile,False,2
4320,15,US,mobile,True,6
4321,21,FR,mobile,False,2
4322,17,CA,desktop,True,4
4323,13,UK,mobile,True,5
4324,19,US,tablet,True,1
4325,22,FR,desktop,True,8
4326,1,DE,mobile,True,2
4327,23,US,mobile,True,0
4328,6,US,mobile,True,8
4329,19,DE,mobile,True,6
4330,9,CA,mobile,True,1
4331,7,DE,mobile,True,4
4332,12,UK,mobile,True,1
4333,17,CA,mobile,True,2
4334,11,US,mobile,True,5
4335,4,US,tablet,False,2
4336,16,CA,mobile,True,1
4337,20,AU,tablet,True,1
4338,11,US,mobile,True,3
4339,9,UK,mobile,True,2
4340,12,CA,mobile,True,3
4341,3,UK,mobile,True,3
4342,19,DE,mobile,True,1
4343,19,DE,desktop,True,5
4344,15,US,tablet,True,2
4345,11,AU,mobile,True,5
4346,19,DE,mobile,True,6
4347,15,FR,mobile,True,1
4348,19,CA,mobile,True,3
4349,16,FR,mobile,False,3
4350,19,US,mobile,True,1
4351,16,US,mobile,True,4
4352,12,FR,mobile,True,1
4353,22,US,mobile,True,3
4354,14,US,mobile,True,3
4355,16,DE,mobile,True,7
4356,9,DE,tablet,True,3
4357,16,US,mobile,True,2
4358,15,FR,desktop,True,6
4359,8,CA,desktop,True,6
4360,4,UK,tablet,True,4
4361,16,DE,desktop,True,7
4362,18,UK,desktop,True,4
4363,14,US,desktop,True,4
4364,9,US,mobile,True,4
4365,17,UK,mobile,True,2
4366,6,UK,tablet,False,0
4367,12,DE,desktop,True,4
4368,8,DE,tablet,True,2
4369,8,UK,desktop,True,7
4370,8,DE,desktop,True,4
4371,11,US,desktop,True,7
4372,4,US,desktop,True,6
4373,11,FR,mobile,True,3
4374,14,US,desktop,True,6
4375,13,US,desktop,True,6
4376,11,CA,desktop,True,9
4377,19,UK,desktop,True,6
4378,7,FR,mobile,True,3
4379,13,US,mobile,True,2
4380,5,US,desktop,True,3
4381,5,US,mobile,True,6
4382,15,UK,mobile,True,5
4383,15,US,mobile,True,4
4384,20,UK,desktop,True,6
4385,15,FR,desktop,True,3
4386,22,FR,desktop,True,2
4387,3,US,desktop,True,9
4388,6,UK,mobile,True,2
4389,3,UK,mobile,True,1
4390,8,FR,mobile,True,3
4391,14,AU,desktop,True,6
4392,17,US,mobile,True,3
4393,3,CA,desktop,True,4
4394,21,US,mobile,False,3
4395,19,US,mobile,True,2
4396,10,US,desktop,True,8
4397,5,UK,mobile,True,3
4398,8,UK,desktop,True,2
4399,7,US,mobile,True,4
4400,7,CA,mobile,True,3
4401,14,US,mobile,True,1
4402,9,UK,mobile,True,0
4403,11,US,desktop,True,6
4404,23,US,mobile,True,4
4405,17,UK,mobile,True,4
4406,21,US,mobile,True,1
4407,7,UK,desktop,True,7
4408,11,US,desktop,True,5
4409,15,UK,mobile,True,7
4410,5,US,mobile,True,0
4411,0,CA,desktop,True,4
4412,17,DE,desktop,True,8
4413,17,US,mobile,True,4
4414,12,UK,desktop,True,6
4415,13,US,desktop,True,3
4416,12,UK,desktop,True,7
4417,1,US,desktop,True,7
4418,10,UK,tablet,True,4
4419,8,UK,mobile,True,1
4420,6,FR,tablet,True,3
4421,22,UK,mobile,True,2
4422,16,UK,desktop,True,4
4423,18,UK,mobile,True,5
4424,10,FR,mobile,True,4
4425,11,DE,desktop,True,6
4426,9,US,desktop,True,6
4427,6,DE,mobile,True,2
4428,8,UK,mobile,True,2
4429,19,DE,mobile,True,2
4430,17,DE,tablet,True,0
4431,14,US,desktop,True,3
4432,13,CA,mobile,True,2
4433,21,US,desktop,True,8
4434,5,US,desktop,True,7
4435,9,US,mobile,True,2
4436,10,CA,desktop,True,3
4437,19,US,mobile,True,2
4438,23,US,desktop,True,11
4439,9,CA,mobile,True,2
4440,20,US,mobile,True,1
4441,19,US,mobile,True,3
4442,9,US,mobile,True,2
4443,11,US,desktop,True,2
4444,12,UK,mobile,True,1
4445,22,US,mobile,True,2
4446,8,AU,desktop,True,5
4447,19,CA,mobile,True,3
4448,10,US,mobile,True,2
4449,18,US,tablet,True,3
4450,12,UK,desktop,True,4
4451,15,CA,mobile,True,3
4452,19,US,mobile,True,1
4453,19,US,tablet,True,2
4454,20,FR,mobile,True,4
4455,4,US,mobile,True,4
4456,17,US,mobile,True,2
4457,7,FR,mobile,True,6
4458,12,CA,desktop,True,8
4459,14,US,desktop,True,5
4460,12,CA,tablet,True,3
4461,14,US,desktop,True,6
4462,23,CA,mobile,True,1
4463,7,UK,mobile,True,0
4464,17,DE,tablet,True,4
4465,11,AU,mobile,True,3
4466,7,FR,mobile,True,1
4467,8,FR,desktop,True,4
4468,21,UK,mobile,True,4
4469,20,US,mobile,True,2
4470,20,UK,desktop,True,5
4471,23,CA,tablet,False,2
4472,8,FR,mobile,True,4
4473,11,US,desktop,True,7
4474,17,FR,mobile,True,2
4475,13,DE,mobile,True,4
4476,12,AU,desktop,True,10
4477,11,FR,tablet,True,1
4478,16,US,mobile,True,4
4479,15,US,mobile,True,1
4480,8,US,mobile,True,3
4481,13,US,mobile,True,3
4482,15,CA,mobile,True,2
4483,15,DE,mobile,False,1
4484,9,FR,mobile,True,2
4485,18,CA,mobile,True,1
4486,1,US,mobile,False,3
4487,11,US,desktop,True,9
4488,19,US,mobile,True,4
4489,15,US,mobile,True,6
4490,9,UK,desktop,True,4
4491,17,US,desktop,False,4
4492,15,US,mobile,True,1
4493,19,US,mobile,True,2
4494,18,CA,desktop,True,2
4495,16,UK,mobile,True,4
4496,13,UK,desktop,True,3
4497,7,UK,mobile,True,5
4498,9,AU,mobile,True,2
4499,12,US,mobile,True,3
4500,16,UK,desktop,True,8
4501,14,CA,desktop,True,5
4502,9,UK,mobile,True,2
4503,0,FR,mobile,True,2
4504,13,US,mobile,True,4
4505,9,UK,mobile,True,4
4506,18,US,desktop,True,6
4507,1,CA,mobile,True,3
4508,15,US,desktop,False,4
4509,21,US,desktop,True,4
4510,8,UK,desktop,True,0
4511,13,UK,desktop,True,7
4512,6,US,mobile,False,4
4513,16,CA,mobile,True,1
4514,15,CA,mobile,True,1
4515,12,US,mobile,True,4
4516,14,UK,mobile,True,1
4517,20,CA,mobile,True,2
4518,8,UK,tablet,True,2
4519,1,US,mobile,True,6
4520,20,US,desktop,True,7
4521,15,CA,desktop,True,6
4522,20,FR,desktop,True,8
4523,16,CA,mobile,True,1
4524,19,US,mobile,True,3
4525,12,UK,mobile,True,2
4526,18,FR,mobile,True,3
4527,21,US,mobile,True,5
4528,15,AU,desktop,True,3
4529,8,FR,mobile,True,2
4530,9,US,mobile,True,7
4531,8,FR,tablet,True,1
4532,9,US,mobile,True,5
4533,10,DE,mobile,True,3
4534,15,UK,desktop,True,8
4535,15,UK,mobile,True,3
4536,12,CA,desktop,True,8
4537,16,DE,mobile,True,4
4538,6,US,desktop,True,3
